chromosome	first base of the intron	last base of the intron	strand	intron motif	is annotated	number of uniquely mapping reads crossing the junction	number of multi-mapping reads crossing the junction	maximum spliced alignment overhang	is_in_gtf_junction	filename	pp_id	learning	exp
4	9807598	9811457	1	1	1	5	390	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813002	1	1	1	3	47	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813198	1	1	1	12	121	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813834	1	1	1	0	2	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9813855	1	1	1	16	153	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814014	1	1	1	8	278	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814227	1	1	1	2	59	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814252	1	1	1	20	559	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814491	1	1	1	0	4	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814505	1	1	1	0	147	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814684	1	1	1	11	232	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814690	1	1	1	1	0	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9814923	1	1	1	70	579	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815244	1	1	1	1	141	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815435	1	1	1	0	131	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815740	1	1	1	33	94	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9815992	1	1	1	0	13	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9816211	1	1	1	0	13	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9816438	1	1	1	104	34	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9817769	1	1	1	3	60	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9817954	1	1	1	1	43	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9818177	1	1	1	12	290	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9818468	1	1	1	19	142	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9818532	1	1	1	0	1	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819256	1	1	1	0	1	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819293	1	1	1	1	39	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819295	1	1	1	0	1	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819497	1	1	1	4	42	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819695	1	1	1	35	97	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9819919	1	1	1	4	48	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820097	1	1	1	4	90	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820410	1	1	1	3	51	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9820722	1	1	1	44	1068	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821056	1	1	1	1	106	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821249	1	1	1	46	196	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821461	1	1	1	6	161	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821648	1	1	1	88	503	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9821847	1	1	1	2	37	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822007	1	1	1	9	85	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822188	1	1	1	5	11	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822421	1	1	1	3	54	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822590	1	1	1	1	139	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9822764	1	1	1	92	466	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823039	1	1	1	23	328	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823251	1	1	1	18	148	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823482	1	1	1	0	15	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823637	1	1	1	0	220	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9823655	1	1	1	0	28	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9824204	1	1	1	0	90	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9825060	1	1	1	0	2822	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9825106	1	1	1	0	6	36	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807598	9826741	1	1	1	0	3	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9807602	9821648	1	1	1	15	5	40	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809152	9826741	1	1	1	5	124	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809470	9826741	1	1	1	2	5	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809668	9826741	1	1	1	1	72	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809746	9811256	1	3	1	0	1	19	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9809851	9826741	1	1	1	1	143	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9811362	9826741	1	1	1	3	172	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9811582	9826741	1	1	1	4	331	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813127	9826741	1	1	1	3	35	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813327	9826741	1	1	1	12	115	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813762	9826741	1	1	1	3	0	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813890	9822041	1	1	1	0	1	34	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9813980	9826741	1	1	1	16	137	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814139	9826741	1	1	1	6	212	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814288	9822456	1	1	1	0	1	35	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814374	9826741	1	1	1	15	516	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814630	9826741	1	1	1	0	147	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9814812	9826741	1	1	1	17	213	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815057	9826741	1	1	1	70	567	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815060	9826741	1	1	1	0	2	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815066	9826751	1	1	1	0	1	21	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815369	9826741	1	1	1	0	121	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815560	9826741	1	1	1	0	128	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9815865	9826741	1	1	1	32	70	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9816336	9826741	1	1	1	2	8	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9816563	9826741	1	1	1	105	17	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9817894	9826741	1	1	1	5	60	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818079	9826741	1	1	1	0	33	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818302	9826741	1	1	1	13	234	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818593	9819293	1	1	1	0	1	22	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9818593	9826741	1	1	1	20	123	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819418	9826741	1	1	1	2	48	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819622	9826741	1	1	1	5	31	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9819820	9826741	1	1	1	31	104	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820044	9826741	1	1	1	7	54	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820222	9826741	1	1	1	3	81	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820538	9826741	1	1	1	3	49	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9820847	9826741	1	1	1	41	1028	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821152	9823134	1	3	1	1	0	29	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821181	9826741	1	1	1	1	121	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821374	9826741	1	1	1	49	182	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821586	9826741	1	1	1	2	159	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821770	9826741	1	1	1	107	510	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9821969	9826741	1	1	1	3	38	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822132	9826741	1	1	1	10	92	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822313	9826741	1	1	1	6	15	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822546	9826741	1	1	1	3	51	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822715	9826741	1	1	1	3	138	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9822889	9826741	1	1	1	91	470	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823164	9826741	1	1	1	26	306	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823379	9826741	1	1	1	23	161	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823613	9826741	1	1	1	0	10	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823765	9826741	1	1	1	0	217	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9823864	9826741	1	1	1	0	27	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9824326	9826741	1	1	1	0	85	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9825170	9826741	1	1	1	0	5	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9825275	9826741	1	1	1	0	3392	31	False	seq1.5F1B_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1B_p	1	3962
4	9829345	9829646	1	1	1	83	0	32	True	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9830002	1	1	1	45	0	32	True	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9830133	1	1	1	145	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9830168	1	1	1	63	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9830639	1	1	1	514	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9831184	1	1	1	123	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9831683	1	1	1	442	1	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9832520	1	1	1	1	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9833609	1	1	1	162	1	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9834097	1	1	1	3	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9834110	1	1	1	172	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9834599	1	1	1	182	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9834703	1	1	1	6	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9835178	1	1	1	419	1	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9835698	1	1	1	325	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9836271	1	1	1	233	1	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9836763	1	1	1	185	1	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9836774	1	1	1	2	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9836849	1	1	1	6	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9837365	1	1	1	12	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9837386	1	1	1	1176	0	33	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9837397	1	1	1	8	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9837867	1	1	1	221	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9838396	1	1	1	278	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9839114	1	1	1	24	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9840100	1	1	1	441	0	33	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9840113	1	1	1	7	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9840548	1	1	1	82	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829345	9842772	1	1	1	9	0	32	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9829864	9842772	1	1	1	83	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9830422	9842772	1	1	1	253	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9830934	9842772	1	1	1	508	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9831223	9836801	1	3	1	1	0	38	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9831479	9842772	1	1	1	120	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9831972	9842772	1	1	1	435	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9832824	9842772	1	1	1	1	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9833859	9837021	1	1	1	1	0	33	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9833888	9842772	1	1	1	48	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9833895	9842772	1	1	1	112	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9834402	9842772	1	1	1	176	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9834888	9842772	1	1	1	185	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9835470	9842772	1	1	1	415	1	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9835990	9842772	1	1	1	320	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9836563	9842772	1	1	1	234	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9837058	9842772	1	1	1	194	1	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9837674	9842772	1	1	1	78	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9837681	9842772	1	1	1	1116	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9838159	9842772	1	1	1	218	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9838685	9842772	1	1	1	270	1	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9839397	9842772	1	1	1	25	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9840191	9842772	1	1	1	455	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9840837	9842772	1	1	1	78	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9840852	9842772	1	1	1	3	0	57	False	seq1.9F2_p.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	9F2_p	1	3962
4	9807598	9809023	1	1	1	5	0	36	True	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809027	1	1	1	277	16	36	True	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809345	1	1	1	20	3	36	True	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809543	1	1	1	22	174	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9809726	1	1	1	247	45	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811174	1	1	1	0	8	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811237	1	1	1	38	228	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9811457	1	1	1	1122	105	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813002	1	1	1	266	20	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813198	1	1	1	416	29	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813834	1	1	1	1	0	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813855	1	1	1	487	39	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9813979	1	1	1	2	0	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814014	1	1	1	1102	70	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814227	1	1	1	14	1	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
4	9807598	9814252	1	1	1	1522	235	36	False	seq1.5F1A_unp.NG-8304_Dscam1_lib80429_3962_1_SJ.out.tab	5F1A_unp	0	3962
